Prompt	Decay [480nm]	Decay [484nm]	Decay [488nm]	Decay [492nm]	Decay [496nm]	Decay [500nm]	Decay [504nm]	Decay [508nm]	Decay [512nm]	Decay [516nm]	Decay [520nm]	Decay [524nm]	Decay [528nm]	Decay [532nm]	Decay [536nm]	Decay [540nm]	Decay [544nm]	Decay [548nm]	Decay [552nm]	Decay [556nm]	Decay [560nm]	Decay [564nm]	Decay [568nm]	Decay [572nm]	Decay [576nm]	Decay [580nm]	Decay [584nm]	Decay [588nm]	Decay [592nm]	Decay [596nm]	Decay [600nm]	Decay [604nm]	Decay [608nm]	Decay [612nm]	Decay [616nm]	Decay [620nm]	Decay [624nm]	Decay [628nm]	Decay [632nm]	Decay [636nm]	Decay [640nm]	Decay [644nm]	Decay [648nm]	Decay [652nm]	Decay [656nm]	Decay [660nm]	Decay [664nm]	Decay [668nm]	Decay [672nm]	Decay [676nm]	Decay [680nm]	Decay [684nm]	Decay [688nm]	Decay [692nm]	Decay [696nm]	Decay [700nm]	Decay [704nm]	Decay [708nm]
0	1	1	0	0	0	0	1	0	0	3	2	3	6	10	19	16	19	15	21	16	16	16	9	15	12	5	5	7	7	5	2	7	6	6	1	2	1	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	0	1	1	1	0	0	0	0	2	5	0	3	12	15	13	16	23	12	21	10	18	14	16	7	9	6	6	10	3	3	5	4	2	2	3	1	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	2	1	0	4	1	0	5	8	11	9	20	12	20	14	23	15	11	17	14	17	11	11	10	10	7	8	1	8	5	1	0	1	0	2	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0	2	0	0	2	0	0	0	0	0	1	3	3	9	10	17	13	25	12	17	22	20	13	11	9	12	14	10	8	10	9	9	2	6	4	1	2	3	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	2	0	0	0	1	2	2	3	2	9	9	15	12	17	20	26	21	23	16	15	16	6	13	8	8	12	7	6	9	1	2	2	1	4	0	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	1	1	1	2	6	4	10	13	10	16	20	22	18	19	20	15	12	13	14	6	14	6	6	4	6	2	3	3	2	3	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	1	4	1	0	3	6	8	9	19	22	16	11	17	22	21	15	15	12	11	4	14	8	8	7	6	6	7	6	2	1	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	1	1	0	0	0	1	1	1	0	3	2	7	12	14	12	15	21	18	23	21	15	13	19	12	11	9	8	3	1	7	12	1	5	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	0	1	3	2	3	8	15	12	12	18	15	21	30	22	20	16	14	11	13	6	9	8	6	4	2	6	2	3	2	1	1	1	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	2	1	4	5	4	7	16	22	22	21	20	14	16	18	14	8	7	8	10	11	8	5	6	11	6	5	2	4	3	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0	1	0	0	1	0	0	1	1	0	1	4	3	4	14	15	13	20	27	18	24	16	18	20	11	12	9	11	5	8	5	11	6	5	5	5	0	1	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	1	0	1	0	0	0	1	3	4	3	13	8	16	16	15	16	27	27	21	12	14	16	14	11	11	8	8	10	3	4	9	0	10	3	2	2	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0
0	1	0	0	1	1	0	3	0	1	1	3	2	4	12	20	13	15	19	26	20	13	12	9	19	15	11	5	10	8	0	7	7	3	4	4	2	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0	2	0	1	0	1	0	0	0	1	0	2	5	5	12	11	15	14	28	20	18	24	21	15	10	13	7	11	12	10	4	3	10	4	3	3	3	0	2	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	2	0	0	0	0	0	1	1	2	6	6	3	9	17	13	14	16	21	16	17	16	13	20	19	14	7	11	7	2	1	4	6	8	2	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	3	0	0	1	1	0	1	0	3	11	5	14	12	14	17	16	15	16	16	16	12	16	13	15	11	8	12	2	5	1	7	3	3	1	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	2	6	4	8	9	10	18	9	18	19	25	19	23	15	15	13	16	7	12	6	4	4	7	4	2	3	3	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	2	7	2	2	9	14	5	19	20	14	16	13	21	16	10	14	8	9	11	4	10	9	5	12	2	1	4	2	0	0	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	2	0	0	2	1	3	5	10	18	13	20	23	28	26	20	18	17	14	16	5	8	6	14	6	1	6	2	4	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	2	3	1	4	9	4	14	15	12	20	23	24	19	11	18	12	22	14	18	14	13	4	10	5	8	6	2	4	3	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	1	2	1	0	0	3	5	8	4	17	18	15	16	19	18	18	18	12	14	17	14	14	7	10	3	9	7	4	2	5	2	2	1	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	1	0	0	0	1	0	1	3	0	11	11	8	19	20	10	23	25	14	14	21	15	12	15	9	12	5	12	7	4	3	4	2	1	4	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	2	0	1	2	2	1	1	2	5	8	10	12	17	19	21	18	17	25	12	18	13	15	13	10	10	5	14	7	6	1	3	3	2	3	1	0	2	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0	1	0	0	0	1	1	0	1	0	5	6	5	7	14	13	20	22	17	16	14	12	15	12	15	15	10	8	9	10	5	4	7	3	3	4	4	1	2	1	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0	1	1	3	3	6	11	21	18	19	21	26	14	15	14	15	13	10	10	11	13	8	8	8	4	7	3	0	2	3	2	3	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	1	1	4	2	4	9	14	17	15	26	25	22	22	19	12	14	18	15	7	11	5	5	4	5	8	8	2	1	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	0	3	2	2	3	7	14	12	11	14	18	17	15	14	17	16	11	13	7	21	11	5	5	10	4	5	4	4	3	2	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	3	1	0	0	1	1	0	0	0	1	9	2	11	15	16	19	20	19	18	25	14	20	11	9	13	7	9	4	12	8	11	5	3	3	2	3	3	1	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	1	2	0	0	0	0	0	4	8	8	14	23	10	24	32	20	18	18	21	17	13	18	7	10	10	6	9	8	5	4	5	0	2	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	1	1	0	1	2	3	5	9	7	8	10	17	15	17	26	10	17	20	13	16	15	10	10	12	8	2	4	7	5	3	1	3	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	4	6	7	12	5	17	19	12	23	17	14	14	16	14	11	7	5	11	9	7	5	2	1	1	4	2	2	2	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	0	0	0	5	4	6	7	7	20	16	15	26	24	22	11	18	11	13	16	11	9	4	7	9	5	9	7	2	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	1	0	1	0	1	0	1	2	6	9	6	14	12	21	23	17	24	16	23	10	13	6	11	10	9	11	8	6	4	6	4	3	1	2	2	0	2	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2	1	5	8	6	10	7	16	21	21	25	21	14	15	8	12	18	5	10	3	13	12	5	0	4	0	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	1	1	1	0	2	5	4	7	9	12	23	17	19	32	24	24	17	25	15	7	9	11	11	6	9	5	5	1	0	2	3	2	1	3	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0	1	0	1	0	1	0	0	0	0	1	5	3	7	6	16	13	19	16	24	22	23	16	16	15	16	10	7	8	6	6	4	8	4	5	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	1	1	1	3	0	3	3	4	7	15	15	19	18	17	18	15	15	14	7	19	20	7	9	8	5	5	3	3	4	0	2	6	4	1	0	2	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1	2	3	3	3	8	4	10	14	9	16	22	15	20	16	19	20	18	13	15	12	11	13	4	9	8	8	2	7	2	2	2	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	1	2	4	1	2	4	10	18	12	17	11	23	16	21	7	14	15	9	8	12	5	5	7	11	5	2	5	2	2	5	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	1	0	0	2	0	1	0	3	7	10	12	11	11	20	31	21	16	29	21	7	16	15	10	11	9	10	4	11	6	2	3	4	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	2	1	0	0	0	0	0	0	0	4	8	11	13	19	16	23	22	22	19	29	17	17	19	8	7	9	6	7	9	5	9	1	2	5	4	2	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	0	1	1	5	6	6	8	17	18	24	18	15	11	18	14	9	8	16	12	9	14	13	4	8	4	5	4	3	1	4	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	1	0	0	1	1	1	2	5	5	10	15	8	13	19	17	26	14	19	9	11	13	12	16	8	5	9	4	5	3	7	3	3	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	2	0	0	1	0	2	0	2	3	1	9	18	14	21	18	16	18	20	14	19	22	11	13	7	16	15	10	13	5	5	2	4	4	6	2	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	2	1	1	2	0	0	0	1	2	1	3	2	7	5	10	10	19	28	27	19	22	13	16	10	8	14	6	3	5	9	8	4	7	3	1	4	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	2	1	3	3	12	14	9	19	18	26	22	22	15	24	14	11	13	11	9	9	2	10	5	4	2	3	0	4	4	0	1	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	1	6	1	5	6	4	8	17	15	15	20	15	24	19	17	16	11	11	17	10	19	3	4	5	6	7	4	5	1	3	1	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	2	0	1	0	0	0	0	0	0	1	3	6	11	16	12	18	25	24	18	17	14	18	15	14	19	16	6	7	5	5	2	6	0	4	1	2	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	2	1	0	0	0	1	0	2	1	3	5	10	11	13	15	16	8	24	22	18	24	24	12	12	11	12	9	6	7	11	6	5	2	5	2	0	0	1	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	1	0	1	0	0	2	4	2	7	5	8	20	22	18	15	24	20	15	21	25	15	18	10	9	5	9	5	3	6	3	5	4	0	3	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	1	0	1	1	1	2	4	5	6	16	10	17	16	27	17	16	22	17	14	14	8	11	8	17	10	8	5	2	3	6	2	5	3	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	1	0	5	2	3	8	9	10	19	15	9	23	20	21	20	17	11	9	9	12	9	8	8	4	9	2	4	3	4	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	1	1	1	3	4	7	10	13	8	14	20	21	32	16	24	21	25	6	14	9	11	11	6	10	7	8	5	1	4	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	1	0	1	2	2	5	2	5	12	14	14	18	15	29	15	15	25	17	18	15	12	8	6	13	6	6	3	5	3	2	2	2	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	2	0	2	4	9	8	10	11	20	17	17	17	23	19	21	17	18	12	14	14	12	9	9	12	4	6	4	4	2	4	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	1	0	1	0	1	2	2	6	10	4	6	10	10	23	23	23	23	20	19	16	12	19	9	9	9	4	7	8	1	1	3	4	4	0	0	3	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	1	1	0	0	2	0	7	3	8	13	10	20	22	17	19	21	12	16	19	16	7	8	9	12	4	5	7	4	3	5	4	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	1	0	1	1	1	0	1	3	7	14	14	15	19	16	18	17	18	25	14	12	5	11	7	12	4	6	3	4	5	4	2	4	5	1	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	1	1	0	0	1	4	5	8	16	15	13	13	27	25	22	22	14	21	14	11	18	13	10	11	9	2	2	7	6	2	1	1	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	1	0	1	3	2	5	2	10	8	14	19	28	22	16	22	18	15	18	9	10	12	14	8	6	7	6	5	3	1	4	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	0	1	0	1	0	0	0	2	2	0	9	13	9	13	18	28	26	19	22	19	21	22	12	9	9	10	4	9	6	7	3	5	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	1	1	3	2	6	3	11	9	10	11	19	15	22	23	18	22	14	14	15	8	15	6	2	2	4	3	4	5	1	4	0	1	1	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0	1	0	0	0	2	1	0	0	2	2	4	5	8	5	10	15	15	17	17	18	19	24	13	20	11	15	6	8	10	11	10	6	2	7	4	2	0	1	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	1	1	3	3	4	10	7	9	14	12	18	18	12	26	10	16	18	24	20	9	17	13	8	8	5	1	4	6	2	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	0	1	1	2	2	4	4	2	4	8	15	19	16	22	25	19	29	17	16	13	11	15	12	8	9	10	7	8	5	4	2	1	5	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	1	2	3	0	0	1	6	7	9	15	11	26	24	32	23	20	21	12	10	12	9	7	10	8	10	6	5	8	2	2	0	1	5	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	0	2	2	3	4	6	5	9	15	28	20	19	25	15	29	14	20	16	14	19	13	9	5	13	3	8	1	0	2	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	0	1	2	2	2	6	6	12	17	14	17	18	13	16	23	25	16	18	22	11	14	7	7	3	7	6	2	1	2	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	2	0	0	0	2	0	1	1	3	5	5	11	7	10	15	16	26	26	20	29	18	16	8	12	15	6	9	9	8	4	7	3	5	4	5	2	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	0	2	0	1	1	2	10	7	15	17	20	27	16	19	11	19	13	12	9	11	10	14	9	7	8	3	7	3	4	6	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	2	1	0	2	1	1	2	9	8	8	11	15	21	19	21	19	21	12	19	13	15	12	13	3	13	7	6	8	6	1	3	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	1	0	0	2	0	1	1	2	2	6	11	17	12	10	16	16	18	12	18	19	17	17	10	8	6	9	3	6	5	5	1	4	1	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	1	3	1	2	2	2	6	8	18	19	21	22	24	27	19	20	14	18	20	10	11	6	10	6	10	2	3	7	1	5	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	1	1	3	3	9	7	11	10	12	19	25	16	25	22	27	18	23	16	11	15	15	12	6	6	5	8	3	1	4	2	3	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	0	0	3	5	4	9	12	11	15	16	17	28	24	23	16	17	15	10	10	12	12	8	7	5	6	4	4	3	4	2	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	1	1	1	1	0	0	1	0	1	0	3	4	8	12	16	21	27	29	20	14	20	28	22	15	22	12	13	12	4	3	5	4	6	4	1	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	1	0	0	1	0	1	2	2	5	4	12	10	14	15	20	20	22	20	17	20	15	19	12	8	8	11	12	15	4	13	8	3	7	2	0	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	0	1	5	4	4	3	11	17	18	22	20	23	21	14	19	18	10	10	17	13	16	7	12	7	4	7	5	3	3	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	2	4	4	3	12	14	20	19	16	23	25	15	19	11	13	13	10	8	11	5	7	9	3	5	4	2	3	3	3	0	2	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
0	0	0	1	0	0	0	1	0	0	1	4	2	5	10	16	17	18	16	26	17	20	24	13	14	10	11	18	8	13	12	4	6	4	8	5	2	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	1	1	1	1	0	0	1	1	0	3	2	5	3	4	11	19	26	17	18	19	20	15	15	12	12	19	6	6	11	3	6	7	3	5	1	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	0	0	0	0	0	2	1	3	4	8	6	5	11	23	19	24	19	20	18	18	17	13	14	13	18	11	10	4	5	4	3	2	3	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	1	1	0	0	0	2	0	1	2	7	8	8	18	12	21	17	20	23	15	22	19	19	17	11	12	8	14	9	11	11	5	8	3	6	1	3	0	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	1	0	0	0	2	4	4	4	6	15	10	15	13	21	20	20	17	26	15	16	15	12	6	8	11	11	4	10	5	1	2	0	3	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	1	8	2	9	12	15	18	20	22	30	22	17	16	24	10	15	17	12	14	13	10	4	4	6	4	5	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	2	2	6	2	7	20	17	14	14	29	23	19	20	13	17	11	15	15	17	15	8	8	8	2	6	3	3	2	2	1	1	0	1	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	0	0	1	1	3	4	6	8	9	16	10	11	29	18	23	15	14	22	14	16	14	12	9	14	12	6	3	8	7	3	3	0	0	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	2	1	1	0	1	4	4	5	7	17	23	17	16	23	22	12	20	16	12	12	13	11	8	7	8	8	8	3	5	4	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	1	1	3	1	0	4	2	6	11	13	17	18	23	23	15	18	16	12	12	20	12	11	10	8	10	12	4	4	4	4	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	1	0	1	0	1	0	0	0	3	3	4	8	13	12	11	11	21	19	19	18	17	16	11	11	12	13	8	6	9	5	7	3	5	2	2	3	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	3	0	1	1	2	1	1	1	6	1	3	2	8	8	13	18	20	12	22	24	18	20	12	17	12	21	12	12	9	9	7	3	3	3	2	0	2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	1	0	1	1	0	6	4	3	10	11	19	19	19	22	21	26	18	23	13	12	17	13	13	13	10	5	3	9	5	4	4	5	3	2	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	2	0	0	2	0	2	5	9	10	22	18	21	22	19	17	18	21	16	12	10	7	9	7	8	6	7	8	3	2	1	2	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	1	1	1	1	6	15	18	20	22	17	25	28	20	18	27	19	16	12	14	5	9	6	9	2	3	8	4	0	3	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
0	0	1	1	1	0	1	1	1	0	2	7	8	9	11	11	17	25	19	29	22	19	10	21	15	10	11	12	11	7	10	7	10	4	3	4	1	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	2	0	2	1	3	4	4	10	7	20	14	21	21	21	21	28	18	16	13	10	16	8	10	2	2	8	5	3	3	2	0	4	2	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	1	2	1	3	6	13	12	18	16	14	9	23	28	20	17	15	27	20	20	14	4	8	9	12	5	2	3	4	2	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	1	3	4	6	4	9	15	17	21	14	22	31	25	11	17	14	10	9	15	13	9	5	5	3	6	3	1	3	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	0	1	1	4	7	7	7	8	10	15	22	24	21	25	16	29	20	18	13	19	12	7	9	6	5	8	4	5	1	2	1	1	3	1	0	1	0	1	2	0	1	0	0	0	0	1	0	1	0	0	0	0
0	1	0	0	0	0	0	0	0	2	3	3	6	11	12	9	17	18	22	18	18	19	20	12	14	12	12	11	7	11	7	10	6	3	1	2	2	4	1	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	1	0	0	1	0	3	2	4	7	10	11	8	19	16	16	13	20	21	23	12	23	11	15	12	11	7	8	12	3	6	5	2	5	2	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	1	0	0	0	3	0	13	21	18	10	9	21	24	21	23	12	13	17	17	12	9	10	8	5	3	5	4	1	2	3	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	0	1	0	1	1	4	2	8	13	21	23	24	16	24	19	13	21	13	14	15	11	12	11	6	8	7	4	2	4	2	3	3	0	1	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
0	0	1	0	0	0	0	2	1	1	3	8	3	8	10	13	13	16	33	19	25	19	12	19	16	5	11	18	8	7	8	7	5	1	2	2	3	3	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	1	3	0	1	4	2	8	4	9	13	15	9	29	16	22	15	16	15	12	14	8	12	7	10	5	8	5	6	2	9	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	2	1	2	1	6	10	4	8	20	29	27	14	18	22	18	16	13	16	8	16	11	5	14	10	6	3	2	4	3	1	2	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	1	1	1	5	3	7	9	14	8	14	15	21	26	16	22	17	15	16	9	8	7	9	2	9	0	2	3	4	5	0	1	2	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	2	0	0	1	0	1	4	3	5	8	11	19	15	22	27	18	19	20	17	18	17	8	12	8	4	5	9	7	5	7	5	0	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	1	1	1	0	0	0	2	4	8	12	18	16	20	23	39	22	16	14	11	15	20	16	5	10	15	7	2	4	3	5	2	2	2	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	4	1	3	1	5	6	14	16	19	20	24	21	21	14	16	18	15	17	13	19	6	5	6	6	5	2	9	1	5	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	1	0	0	0	0	0	0	3	2	5	7	3	18	16	16	16	21	22	22	15	14	13	10	14	10	8	11	4	7	4	5	5	3	2	1	0	2	2	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	1	1	1	0	1	0	3	2	2	12	13	13	26	13	20	22	18	25	17	14	11	11	15	9	7	11	9	10	2	6	4	0	2	3	3	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	0	0	0	1	1	2	4	4	11	6	12	12	22	17	27	27	16	22	14	13	11	19	15	12	10	8	8	3	1	4	4	5	2	2	2	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	1	0	0	1	1	1	2	2	6	5	8	10	13	16	19	26	20	21	23	12	12	14	23	13	7	7	11	8	5	5	4	3	1	1	2	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
